title,description,regular_cost_ex_gst,regular_cost_plus_gst,markdown_cost_ex_gst,markdown_cost_plus_gst,markdown_percent,stock_availability,product_page_url,primary_image_url,additional_image_urls,source_table_page,checked_at_utc,scrape_status
Bottom Feeder 50g by SAS,A food for all the bottom inhabitants 50g pack,13.71,15.08,10.97,12.07,19.99,,https://daluawholesale.com.au/product/shrimp-sticks-50g-by-sas-copy/,https://daluawholesale.com.au/wp-content/uploads/2022/11/300203547_527960822665890_5414167399628789488_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.949129+00:00,ok
RAIL HORIZONTAL SLIDER FOR X4,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,30.60,33.66,25.50,28.05,16.67,,https://daluawholesale.com.au/product/rail-horiontal-slider-for-x4/,https://daluawholesale.com.au/wp-content/uploads/2022/11/x4-slide.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.949244+00:00,ok
SAS Spectrum Gold 30g,"A complete diet, targeting precise GOLD coloration in caridina and non caridina species. 30g pack",16.94,18.63,12.55,13.81,25.91,,https://daluawholesale.com.au/product/spectrum-gold-30g/,https://daluawholesale.com.au/wp-content/uploads/2022/11/299122325_842571930216851_7032864319973387851_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:55.949405+00:00,ok
SAS Spectrum Red 30g,"A complete diet, targeting precise RED coloration in caridina and neo caridina species. 30g pack",16.94,18.63,12.55,13.81,25.91,,https://daluawholesale.com.au/product/spectrum-red-30g/,https://daluawholesale.com.au/wp-content/uploads/2022/11/295582805_429775782610693_5450041967575662284_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.574546+00:00,ok
SAS Spectrum Blue 30g,"A complete diet, targeting precise BLUE coloration in caridina and neo caridina species. 30g pack",16.94,18.63,12.55,13.81,25.91,,https://daluawholesale.com.au/product/spectrum-blue-30g/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306643293_674302270575706_5602117276266027391_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.574803+00:00,ok
Mineral Booster 50g,Crystal clear water in 8 hours. Traces also added to water column. 50g pack,13.71,15.08,10.97,12.07,19.99,,https://daluawholesale.com.au/product/mineral-booster-50g/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306659999_870612524318629_5412679522835439786_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.574991+00:00,ok
Shrimp Sticks 50g by SAS,Trigger a shrimp’s appetite with this potent food 50g pack,13.71,15.08,10.97,12.07,19.99,,https://daluawholesale.com.au/product/shrimp-sticks-50g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/300241967_634866348331223_8602542379119314714_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.575174+00:00,ok
Shrimp Snow 50g by SAS,A seafood treat packed with good fats and light and fluffy to broadcast around the tank. 50g pack,13.71,15.08,10.97,12.07,19.99,,https://daluawholesale.com.au/product/shrimp-snow-50g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/307826509_743932563463412_7753816370075184057_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.575354+00:00,ok
Shrimpy Bits 50g by SAS,A seafood treat packed with good fats 50g pack,13.71,15.08,10.97,12.07,19.99,,https://daluawholesale.com.au/product/shrimpy-bits-50g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/299129320_2016423121885001_4972031726711310455_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.575521+00:00,ok
Shrimp Bickies 50g by SAS,A sweet treat. The perfect option for long term feeding 24-48 hours 50g pack,13.71,15.08,10.97,12.07,19.99,,https://daluawholesale.com.au/product/shrimp-bickies-50g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306536131_663871298264860_6122508249802941740_n-1.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.575746+00:00,ok
Shrimp Aid 50g by SAS,Feed to shrimplets daily for their early stage development 50g pack,13.71,15.08,10.97,12.07,19.99,,https://daluawholesale.com.au/product/shrimp-aid-50g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/309076784_1086703358484265_8585647156634237688_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.575958+00:00,ok
Shrimp Aid 25g by SAS,Feed to shrimplets daily for their early stage development 25g pack,8.25,9.08,6.37,7.01,22.79,,https://daluawholesale.com.au/product/shrimp-aid-25g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/309076784_1086703358484265_8585647156634237688_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.576166+00:00,ok
Shrimp Bickies 25g by SAS,A sweet treat. The perfect option for long term feeding 24-48 hours 25g pack,8.25,9.08,6.37,7.01,22.79,,https://daluawholesale.com.au/product/shrimp-bickies-25g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306536131_663871298264860_6122508249802941740_n-1.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.576368+00:00,ok
Shrimpy Bits 25g by SAS,A seafood treat packed with good fats 25g pack,8.25,9.08,6.37,7.01,22.79,,https://daluawholesale.com.au/product/shrimpy-bits-25g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/299129320_2016423121885001_4972031726711310455_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.576566+00:00,ok
Shrimp Snow 25g by SAS,A seafood treat packed with good fats and light and fluffy to broadcast around the tank. 25g pack,8.25,9.08,6.37,7.01,22.79,,https://daluawholesale.com.au/product/shrimp-snow-25g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/307826509_743932563463412_7753816370075184057_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.576748+00:00,ok
Shrimp Sticks 25g by SAS,Trigger a shrimp’s appetite with this potent food 25g pack,8.25,9.08,6.37,7.01,22.79,,https://daluawholesale.com.au/product/shrimp-sticks-25g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/300241967_634866348331223_8602542379119314714_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.577072+00:00,ok
Mineral Booster 25g,Crystal clear water in 8 hours. Traces also added to water column. 50g pack,8.25,9.08,6.37,7.01,22.79,,https://daluawholesale.com.au/product/mineral-booster-25g/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306659999_870612524318629_5412679522835439786_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.577239+00:00,ok
3 in 1 x 15g by SAS,"Perfect starter pack from babies to adults. Contains Shrimp Aid, Shrimp Snow and Mineral Booster. 15g x 3",12.43,13.67,9.94,10.93,20.03,,https://daluawholesale.com.au/product/3-in-1-x-15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/307714716_820266549132082_261810782170492338_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.577408+00:00,ok
Mineral Booster 15g by SAS,Crystal clear water in 8 hours. Traces added to water column. 15g pack,5.63,6.19,4.35,4.79,22.74,,https://daluawholesale.com.au/product/shrimp-sticks-15g-by-sas-copy/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306659999_870612524318629_5412679522835439786_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.577603+00:00,ok
Shrimp Sticks 15g by SAS,Trigger a shrimp’s appetite with this potent food 15g pack,5.63,6.19,4.35,4.79,22.74,,https://daluawholesale.com.au/product/shrimp-sticks-15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/300241967_634866348331223_8602542379119314714_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.577785+00:00,ok
Shrimp Snow 15g by SAS,A seafood treat packed with good fats 15g pack,5.63,6.19,4.35,4.79,22.74,,https://daluawholesale.com.au/product/shrimp-snow-15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/307826509_743932563463412_7753816370075184057_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.577983+00:00,ok
Shrimpy Bits 15g by SAS,A seafood treat packed with good fats 15g pack,5.63,6.19,4.35,4.79,22.74,,https://daluawholesale.com.au/product/shrimpy-bits15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/299129320_2016423121885001_4972031726711310455_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.578137+00:00,ok
Shrimp Bickies 15g by SAS,A sweet treat. The perfect option for long term feeding 24-48 hours 15g pack,5.63,6.19,4.35,4.79,22.74,,https://daluawholesale.com.au/product/shrimp-bickies15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306536131_663871298264860_6122508249802941740_n-1.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.578289+00:00,ok
Shrimp Aid 15g by SAS,Feed to shrimplets daily for their early stage development 15g pack,5.63,6.19,4.35,4.79,22.74,,https://daluawholesale.com.au/product/shrimp-aid-15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/309076784_1086703358484265_8585647156634237688_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.578440+00:00,ok
Combo 15 Pk Pops by SAS,"3 of each of red, blue, gold, green and probiotic pops. Nice treat for showing off your shrimp.",12.56,13.82,8.97,9.87,28.58,,https://daluawholesale.com.au/product/combo-15-pk-pops-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306029564_658986699005797_174319744680250816_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.578549+00:00,ok
Probiotic Shrimp Pops 10 Pk by SAS,"Fishmeal, spirulina and astaxanthin. Stomach and digestive assistance. Nice treat for showing off your shrimp.",12.56,13.82,8.97,9.87,28.58,,https://daluawholesale.com.au/product/probiotic-shrimp-pops-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/309774469_606831097860064_4550634673401991178_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.578676+00:00,ok
Gold Bars Shrimp Pops 10 Pk by SAS,Pumpkin and carotenoids. Enhances YELLOW’s (gold’s) in your shrimp. Nice treat for showing off your shrimp.,10.57,11.63,7.55,8.31,28.57,,https://daluawholesale.com.au/product/gold-bars-shrimp-pops-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/308188951_443755454414487_2338672251348399477_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.578795+00:00,ok
Green Backs Shrimp Pops 10 Pk by SAS,"Spinach, spirulina and kale. Enhances GREEN’s in your shrimp. Nice treat for showing off your shrimp.",10.57,11.63,7.55,8.31,28.57,,https://daluawholesale.com.au/product/green-backs-shrimp-pops-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306866351_2537159919760182_5824088169544872126_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.578908+00:00,ok
Purple Power Shrimp Pops 10 Pk by SAS,No dyes or inorganic chemicals. Enhances BLUE’s in your shrimp. Nice treat for showing off your shrimp.,8.40,9.24,7.55,8.31,10.12,,https://daluawholesale.com.au/product/purple-power-shrimp-pops-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/295934964_778496086773904_7427298440190077198_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.579018+00:00,ok
Red Rods Shrimp Pops 10 Pk by SAS,Beetroot and astaxanthin. Enhances REDS in your shrimp. Nice treat for showing off your shrimp.,8.40,9.24,7.55,8.31,10.12,,https://daluawholesale.com.au/product/red-rods-shrimp-pops-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/304779904_1790528447964331_7519786597792002125_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.579270+00:00,ok
X4 AQUASCAPER,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,749.46,824.41,624.55,687.01,16.67,,https://daluawholesale.com.au/product/x4-aquascaper/,https://daluawholesale.com.au/wp-content/uploads/2022/10/310307495_689891765893909_1300383956818209605_n.jpg,https://daluawholesale.com.au/wp-content/uploads/2022/10/310307495_689891765893909_1300383956818209605_n.jpg,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.579388+00:00,ok
X4 REEFER PRO,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,749.46,824.41,624.55,687.01,16.67,,https://daluawholesale.com.au/product/x4-reefer-pro/,https://daluawholesale.com.au/wp-content/uploads/2022/10/309100577_1135739493998832_2503213921825829293_n-1.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.579496+00:00,ok
PiXel Quad Power Supply,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,113.85,125.24,99.00,108.90,13.04,,https://daluawholesale.com.au/product/pixel-to-the-4th-power/,https://daluawholesale.com.au/wp-content/uploads/2022/10/71dtdhXdHkL-1.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.579601+00:00,ok
PiXel Dual Power Supply,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,56.35,61.99,49.00,53.90,13.04,,https://daluawholesale.com.au/product/pixel-squared-power/,https://daluawholesale.com.au/wp-content/uploads/2022/10/71dtdhXdHkL.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.579731+00:00,ok
PiXel Single Power Supply,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,28.75,31.63,25.00,27.50,13.04,,https://daluawholesale.com.au/product/pixel-single-power/,https://daluawholesale.com.au/wp-content/uploads/2022/10/71dtdhXdHkL.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.579838+00:00,ok
Pixel Fragger,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,116.47,128.12,99.00,108.90,15.00,,https://daluawholesale.com.au/product/pixel-fragger/,https://daluawholesale.com.au/wp-content/uploads/2022/10/299119218_641067727419904_7744072794035867576_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.579946+00:00,ok
Pixel Aquascaper,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,116.47,128.12,99.00,108.90,15.00,,https://daluawholesale.com.au/product/pixel-aquascaper/,https://daluawholesale.com.au/wp-content/uploads/2022/10/299119218_641067727419904_7744072794035867576_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.580054+00:00,ok
Pixel Reefer,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,116.47,128.12,99.00,108.90,15.00,,https://daluawholesale.com.au/product/pixel-reefer/,https://daluawholesale.com.au/wp-content/uploads/2022/10/299119218_641067727419904_7744072794035867576_n.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.580161+00:00,ok
LED Cluster Refugium,"The perfect refugium spectrum, easily upgrade your blaze mini to a refugium light",48.61,53.47,41.55,45.71,14.52,,https://daluawholesale.com.au/product/led-cluster-refugium/,https://daluawholesale.com.au/wp-content/uploads/2022/07/download.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.580264+00:00,ok
LED Cluster AQUASCAPER,Freshwater leds that make reds and greens pop whilst offering amazing growth for even the hardest to grow plants,48.61,53.47,41.55,45.71,14.52,,https://daluawholesale.com.au/product/led-cluster-rgbw-freshwater/,https://daluawholesale.com.au/wp-content/uploads/2022/07/download.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:56.580370+00:00,ok
